"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ITC","EQ","21-Apr-2020","        180.70","        178.00","        184.30","        176.05","        179.50","        179.60","        180.97","   23334550","          4222814177.20","     269274","    9399223","         40.28"
"ITC","EQ","22-Apr-2020","        179.60","        179.00","        183.55","        176.00","        182.65","        182.25","        180.97","   25164099","          4553989729.40","     178772","   13195808","         52.44"
"ITC","EQ","23-Apr-2020","        182.25","        182.95","        184.00","        179.65","        181.20","        180.55","        181.89","   32968241","          5996601748.60","     234667","   20679162","         62.72"
"ITC","EQ","24-Apr-2020","        180.55","        181.00","        182.80","        179.30","        179.85","        180.05","        180.66","   18050148","          3260993060.95","     115014","   10380915","         57.51"
"ITC","EQ","27-Apr-2020","        180.05","        180.25","        182.30","        179.30","        180.00","        179.85","        180.83","   13086773","          2366417399.45","      87713","    5997010","         45.82"
"ITC","EQ","28-Apr-2020","        179.85","        180.00","        180.80","        178.05","        180.60","        179.45","        179.41","   17802711","          3193970079.00","      81480","   10200719","         57.30"
"ITC","EQ","29-Apr-2020","        179.45","        180.50","        182.90","        179.65","        182.05","        182.15","        181.44","   21461158","          3893831952.55","     131121","   14607394","         68.06"
"ITC","EQ","30-Apr-2020","        182.15","        184.90","        184.90","        180.45","        181.05","        182.05","        182.77","   30169126","          5514079226.65","     211892","   20193397","         66.93"
"ITC","EQ","04-May-2020","        182.05","        181.75","        181.75","        170.65","        173.50","        174.05","        174.80","   30298058","          5296023986.75","     200386","   17226201","         56.86"
"ITC","EQ","05-May-2020","        174.05","        175.00","        177.45","        172.00","        174.00","        173.90","        175.30","   17709577","          3104426107.75","     103113","    9614994","         54.29"
"ITC","EQ","06-May-2020","        173.90","        171.40","        171.40","        160.50","        164.95","        163.90","        163.53","   65586753","         10725120327.55","     435677","   33371534","         50.88"
"ITC","EQ","07-May-2020","        163.90","        164.00","        165.85","        160.50","        161.15","        161.00","        162.69","   24249898","          3945146899.55","     188468","   10089784","         41.61"
"ITC","EQ","08-May-2020","        161.00","        163.95","        164.15","        157.10","        158.50","        158.25","        159.67","   25307551","          4040860526.35","     228559","   12774458","         50.48"
"ITC","EQ","11-May-2020","        158.25","        160.00","        163.50","        158.00","        159.25","        158.45","        160.97","   18095693","          2912847374.20","     220940","    7089656","         39.18"
"ITC","EQ","12-May-2020","        158.45","        158.45","        165.90","        157.50","        165.50","        165.05","        161.32","   21387983","          3450209830.50","     166733","    7835899","         36.64"
"ITC","EQ","13-May-2020","        165.05","        173.40","        173.60","        164.50","        165.70","        165.40","        167.58","   20018552","          3354698652.35","     139320","    8354888","         41.74"
"ITC","EQ","14-May-2020","        165.40","        164.50","        168.25","        161.95","        164.25","        163.80","        164.78","   14949993","          2463446939.65","     126962","    5388344","         36.04"
"ITC","EQ","15-May-2020","        163.80","        162.20","        165.50","        161.15","        164.40","        164.65","        163.18","   14950688","          2439597397.35","     100036","    6520913","         43.62"
"ITC","EQ","18-May-2020","        164.65","        166.00","        167.30","        163.15","        164.80","        164.75","        165.59","   20802365","          3444644630.05","     164646","    7933262","         38.14"
"ITC","EQ","19-May-2020","        164.75","        166.50","        171.65","        165.10","        170.75","        170.75","        168.99","   20142194","          3403852686.15","     152331","    7968019","         39.56"
"ITC","EQ","20-May-2020","        170.75","        171.95","        177.00","        171.00","        175.70","        175.75","        175.24","   25320952","          4437243049.85","     191598","    8779491","         34.67"
"ITC","EQ","21-May-2020","        175.75","        175.60","        190.45","        172.65","        188.20","        188.95","        184.33","   58382988","         10761507970.95","     302533","   19797977","         33.91"
"ITC","EQ","22-May-2020","        188.95","        188.00","        191.90","        184.60","        186.70","        186.35","        187.26","   39013806","          7305887869.25","     222297","    7624915","         19.54"
"ITC","EQ","26-May-2020","        186.35","        190.00","        194.95","        187.80","        191.60","        191.70","        191.31","   53235758","         10184300252.55","     315054","   14958413","         28.10"
"ITC","EQ","27-May-2020","        191.70","        192.50","        193.90","        186.90","        192.45","        192.15","        190.60","   24546312","          4678558068.80","     150179","    6552772","         26.70"
"ITC","EQ","28-May-2020","        192.15","        192.30","        192.90","        189.00","        191.00","        190.65","        190.08","   24579385","          4672098928.35","     132770","   10000089","         40.68"
"ITC","EQ","29-May-2020","        190.65","        190.45","        198.00","        189.00","        197.10","        197.35","        195.45","   35836696","          7004204895.70","     204489","   11563225","         32.27"
"ITC","EQ","01-Jun-2020","        197.35","        201.00","        205.25","        199.00","        200.50","        200.55","        202.34","   28509025","          5768484154.20","     213104","   10287724","         36.09"
"ITC","EQ","02-Jun-2020","        200.55","        201.90","        201.90","        196.70","        198.00","        197.25","        199.21","   22631743","          4508515697.15","     152276","    9175473","         40.54"
"ITC","EQ","03-Jun-2020","        197.25","        200.00","        200.90","        195.60","        197.45","        196.70","        198.54","   18979339","          3768208344.15","     125283","    9089062","         47.89"
"ITC","EQ","04-Jun-2020","        196.70","        197.75","        202.50","        195.00","        200.00","        200.15","        198.47","   21999875","          4366301845.75","     139109","    7972024","         36.24"
"ITC","EQ","05-Jun-2020","        200.15","        201.80","        202.00","        198.65","        200.25","        200.00","        200.33","   14632889","          2931388491.50","     108844","    5545303","         37.90"
"ITC","EQ","08-Jun-2020","        200.00","        202.90","        203.65","        197.00","        197.40","        197.65","        199.98","   19555380","          3910759849.85","     147273","    7380207","         37.74"
"ITC","EQ","09-Jun-2020","        197.65","        198.25","        206.20","        197.65","        198.30","        198.50","        202.14","   39914936","          8068441918.50","     264818","   12226150","         30.63"
"ITC","EQ","10-Jun-2020","        198.50","        199.45","        203.15","        198.30","        199.50","        199.05","        200.59","   27204677","          5456896008.85","     158372","    9477141","         34.84"
"ITC","EQ","11-Jun-2020","        199.05","        200.00","        201.25","        193.60","        194.65","        194.25","        197.64","   19847762","          3922656137.85","     136178","    6873014","         34.63"
"ITC","EQ","12-Jun-2020","        194.25","        188.95","        195.20","        187.85","        193.95","        193.90","        192.14","   22562987","          4335235500.40","     132980","    7175671","         31.80"
"ITC","EQ","15-Jun-2020","        193.90","        193.90","        193.95","        186.30","        187.50","        187.20","        188.93","   24463651","          4621991313.25","     188440","   12049536","         49.25"
"ITC","EQ","16-Jun-2020","        187.20","        190.80","        190.95","        181.90","        184.60","        185.00","        185.91","   27637395","          5138168584.55","     175837","   10682781","         38.65"
"ITC","EQ","17-Jun-2020","        185.00","        184.00","        185.00","        180.70","        180.95","        181.20","        182.94","   24028372","          4395858443.70","     158240","   11630369","         48.40"
"ITC","EQ","18-Jun-2020","        181.20","        181.20","        187.50","        180.70","        187.00","        186.60","        185.23","   28887658","          5350992635.80","     161396","   10191526","         35.28"
"ITC","EQ","19-Jun-2020","        186.60","        187.10","        187.95","        183.60","        184.50","        184.05","        184.69","   30531484","          5638956798.15","     149109","   14906263","         48.82"
"ITC","EQ","22-Jun-2020","        184.05","        186.50","        187.50","        183.15","        184.95","        185.00","        184.96","   31396392","          5807042271.65","     202541","   13660758","         43.51"
"ITC","EQ","23-Jun-2020","        185.00","        185.40","        187.50","        184.75","        186.00","        185.85","        186.05","   26547403","          4939039080.00","     130988","    5692938","         47.01"
"ITC","EQ","24-Jun-2020","        185.85","        187.40","        194.70","        186.15","        192.10","        191.85","        192.37","   54653037","         10513509538.40","     288784","   18704785","         34.22"
"ITC","EQ","25-Jun-2020","        191.85","        192.25","        203.50","        191.65","        202.50","        202.10","        198.36","   75575878","         14991285884.35","     385549","   25859893","         34.22"
"ITC","EQ","26-Jun-2020","        202.10","        206.00","        209.40","        193.30","        195.90","        195.20","        199.94","   71957460","         14387301617.55","     358652","   20114551","         27.95"
"ITC","EQ","29-Jun-2020","        195.20","        202.50","        203.00","        196.20","        197.60","        197.25","        198.59","   91504651","         18171721612.75","     388040","   28967057","         31.66"
"ITC","EQ","30-Jun-2020","        197.25","        199.40","        199.40","        194.00","        195.25","        194.65","        196.20","   41216021","          8086601929.90","     160995","   22246990","         53.98"
"ITC","EQ","01-Jul-2020","        194.65","        194.65","        203.85","        194.65","        203.70","        202.90","        199.68","   44298379","          8845394570.15","     251854","   15980116","         36.07"
"ITC","EQ","02-Jul-2020","        202.90","        204.45","        206.75","        202.55","        206.60","        205.85","        204.69","   39321517","          8048725871.55","     207180","   12344812","         31.39"
"ITC","EQ","03-Jul-2020","        205.85","        208.00","        208.50","        206.00","        206.85","        207.55","        207.43","   37896333","          7860890243.55","     182591","   18355448","         48.44"
"ITC","EQ","06-Jul-2020","        207.55","        200.35","        201.95","        198.95","        200.45","        199.80","        200.24","   34710608","          6950348407.05","     207930","   11731231","         33.80"
"ITC","EQ","07-Jul-2020","        199.80","        200.00","        200.50","        194.00","        194.50","        194.25","        195.53","   31282844","          6116701205.10","     236305","   15220009","         48.65"
"ITC","EQ","08-Jul-2020","        194.25","        194.25","        197.95","        194.25","        196.40","        196.30","        196.70","   21276389","          4184987357.55","     146793","    7741660","         36.39"
"ITC","EQ","09-Jul-2020","        196.30","        196.90","        197.00","        194.15","        196.00","        195.45","        195.09","   18769881","          3661866245.75","     134563","    9027459","         48.10"
"ITC","EQ","10-Jul-2020","        195.45","        195.15","        196.50","        194.00","        194.35","        194.35","        194.90","   16192017","          3155770984.80","      97350","    5464531","         33.75"
"ITC","EQ","13-Jul-2020","        194.35","        195.90","        198.75","        195.10","        197.75","        197.55","        197.15","   20298006","          4001811111.15","     131996","    7149793","         35.22"
"ITC","EQ","14-Jul-2020","        197.55","        197.40","        199.50","        192.75","        196.25","        195.90","        196.57","   18476313","          3631936207.45","     126232","    5123058","         27.73"
"ITC","EQ","15-Jul-2020","        195.90","        196.35","        200.00","        194.50","        198.85","        198.70","        197.63","   23777901","          4699300380.25","     124823","   12145697","         51.08"
"ITC","EQ","16-Jul-2020","        198.70","        198.70","        198.85","        192.00","        193.85","        193.85","        193.53","   22144753","          4285660630.30","     145754","    8560377","         38.66"
"ITC","EQ","17-Jul-2020","        193.85","        193.30","        195.40","        193.00","        194.35","        194.05","        194.22","   14882855","          2890497493.55","     101913","    6667809","         44.80"
"ITC","EQ","20-Jul-2020","        194.05","        195.00","        195.35","        192.35","        192.60","        192.70","        192.99","   18918931","          3651197208.85","     124472","    9421381","         49.80"
"ITC","EQ","21-Jul-2020","        192.70","        192.10","        194.20","        191.50","        192.30","        192.25","        192.66","   28010738","          5396441590.05","     123058","   14488157","         51.72"
"ITC","EQ","22-Jul-2020","        192.25","        193.00","        197.90","        192.50","        196.95","        196.55","        196.15","   32572721","          6389059323.95","     172812","   10804656","         33.17"
"ITC","EQ","23-Jul-2020","        196.55","        197.65","        201.50","        196.80","        201.20","        200.70","        200.21","   31488140","          6304293484.20","     185832","   11838839","         37.60"
"ITC","EQ","24-Jul-2020","        200.70","        201.00","        201.70","        197.30","        199.85","        199.60","        199.62","   60185503","         12014297473.75","     167322","   38098300","         63.30"
"ITC","EQ","27-Jul-2020","        199.60","        200.50","        200.50","        195.15","        195.80","        196.40","        197.26","   22645709","          4467045972.25","     122751","    6657722","         29.40"
"ITC","EQ","28-Jul-2020","        196.40","        197.00","        198.65","        195.05","        195.70","        195.40","        196.56","   19287262","          3791018159.25","      98083","    7370777","         38.22"
"ITC","EQ","29-Jul-2020","        195.40","        193.45","        198.20","        193.40","        196.80","        196.70","        196.57","   14831635","          2915526687.10","      73390","    4439730","         29.93"
"ITC","EQ","30-Jul-2020","        196.70","        198.40","        198.40","        192.50","        193.50","        193.35","        195.32","   16315232","          3186617962.30","     108073","    7279712","         44.62"
"ITC","EQ","31-Jul-2020","        193.35","        193.50","        196.95","        193.50","        194.10","        194.15","        195.39","   16653836","          3253984491.95","      87841","    6854349","         41.16"
"ITC","EQ","03-Aug-2020","        194.15","        194.00","        194.00","        191.90","        192.95","        192.60","        192.71","   13265435","          2556342053.70","      93521","    5367814","         40.46"
"ITC","EQ","04-Aug-2020","        192.60","        192.60","        195.80","        192.60","        193.80","        193.65","        194.51","   17189317","          3343471941.95","      89367","    5441953","         31.66"
"ITC","EQ","05-Aug-2020","        193.65","        194.50","        194.60","        191.70","        192.80","        192.80","        192.81","   48768468","          9403161195.05","     118324","   37434763","         76.76"
"ITC","EQ","06-Aug-2020","        192.80","        194.20","        195.60","        193.10","        195.20","        195.35","        194.96","   17886231","          3487124510.35","     124121","    7008924","         39.19"
