Date_new,Date,Description,Credit,Debit,Balance,Calculation Balance,Calculation Credit,Calculated Debit,Checker,Transaction Type,counter
19-01-2018,19-Jan-18,MAYUR TYRES,0,46000,-85146681.39,-85146681.39,0,46000,True,Others,39
19-01-2018,19-Jan-18,JOHN GALT INTERNATIONAL,0,400000,-85546681.39,-85546681.39,0,400000,True,Others,39
20-01-2018,20-Jan-18,By RTGS ID:8241 [From9011125900 BHARAT HEAVYELECTRICALS LIMITED TR,1634737,0,-83911944.39,-83911944.39,1634737,0,True,RTGS,39
22-01-2018,22-Jan-18,To RTGS[ID:8243 For4138002100012707 JEETENGINEERING],0,600000,-84511944.39,-84511944.39,0,600000,True,RTGS,39
22-01-2018,22-Jan-18,To Comm. on RTGS[ID:8243 For4138002100012707 JEETENGINEERING],0,60,-84512004.39,-84512004.39,0,60,True,RTGS,39
22-01-2018,22-Jan-18,INTERTECH FITTINGS INDIA,0,45430,-84557434.39,-84557434.39,0,45430,True,Others,39
23-01-2018,23-Jan-18,By NEFT/SBIN-BGR ENERGYSYST-SBIN118023025029[ID:58956],3118040,0,-81439394.39,-81439394.39,3118040,0,True,NEFT,39
24-01-2018,24-Jan-18,To Self,0,25000,-81464394.39,-81464394.39,0,25000,True,CASH,39
24-01-2018,24-Jan-18,MTNL,0,4215,-81468609.39,-81468609.39,0,4215,True,Others,39
24-01-2018,24-Jan-18,SHIVOM ENTERPRISES,0,47023,-81515632.39,-81515632.39,0,47023,True,Others,39
24-01-2018,24-Jan-18,GENERAL TECHNOLOGIES,0,31270,-81546902.39,-81546902.39,0,31270,True,Others,39
24-01-2018,24-Jan-18,To Commission Charged onLC/No.193To Service Charges Charged on,0,15900,-81562802.39,-81562802.39,0,15900,True,CHARGES,39
24-01-2018,24-Jan-18,To Service Charges Charged onLC/No.193To NEFT/HDFC-ACC,0,1180,-81563982.39,-81563982.39,0,1180,True,CHARGES,39
24-01-2018,24-Jan-18,To NEFT/HDFC-ACCLTD-004418024059007[ID:59007]To Comm.on NEFT:/HDFC-ACC,0,631100,-82195082.39,-82195082.39,0,631100,True,NEFT,39
24-01-2018,24-Jan-18,To Comm.on NEFT:/HDFC-ACCLTD-004418024059007[ID:59007]ELCA LABORATORIES,0,29,-82195111.39,-82195111.39,0,29,True,NEFT,39
25-01-2018,25-Jan-18,ELCA LABORATORIES,0,85377,-82280488.39,-82280488.39,0,85377,True,Others,39
25-01-2018,25-Jan-18,To LC-No 167 Retired,0,2302002,-84582490.39,-84582490.39,0,2302002,True,Others,39
25-01-2018,25-Jan-18,By RTGS ID:8260 From120313023790NOVATECHPROJECTS (INDIA) PVT LTD601,4500000,0,-80082490.39,-80082490.39,4500000,0,True,RTGS,39
25-01-2018,25-Jan-18,,0,3222,-80085712.39,-80085712.39,0,3222,True,Others,39
29-01-2018,29-Jan-18,To SI TL/B-LOAN/180,0,14500,-80100212.39,-80100212.39,0,14500,True,ECS,39
29-01-2018,29-Jan-18,NEW AJMER TRAILORSERVICETo PROC CHGS FOR,0,240000,-80340212.39,-80340212.39,0,240000,True,CHARGES,39
29-01-2018,29-Jan-18,To PROC CHGS FORENHANCEMENT & RENEWALOF LIMIT,0,1124540,-81464752.39,-81464752.39,0,1124540,True,CHARGES,39
29-01-2018,29-Jan-18,By NEFT/SBIN-RAMAGUNDAMFERT-SBIN318029630155[ID:59175],2559000,0,-78905752.39,-78905752.39,2559000,0,True,NEFT,39
30-01-2018,30-Jan-18,To RTGS[ID:8284 For901102000026594OUTOKUMPU INDIA PVT LTD],0,4907468,-83813220.39,-83813220.39,0,4907468,True,RTGS,39
30-01-2018,30-Jan-18,To Comm. on RTGS[ID:8284 For901102000026594OUTOKUMPU INDIA PVT LTD],0,60,-83813280.39,-83813280.39,0,60,True,RTGS,39
30-01-2018,30-Jan-18,OM LIFTERS,0,122760,-83936040.39,-83936040.39,0,122760,True,Others,39
30-01-2018,30-Jan-18,OM SAI ELECTRIC WORKS,0,47122,-83983162.39,-83983162.39,0,47122,True,Others,39
30-01-2018,30-Jan-18,BALSONA INDUSTRIAL PAINTS,0,141468,-84124630.39,-84124630.39,0,141468,True,Others,39
30-01-2018,30-Jan-18,MANIBHADRA TUBECORPORATIONHARI OM ELECTRIC WORKS,0,91555,-84216185.39,-84216185.39,0,91555,True,Others,39
30-01-2018,30-Jan-18,HARI OM ELECTRIC WORKS,0,26379,-84242564.39,-84242564.39,0,26379,True,Others,39
30-01-2018,30-Jan-18,S R FABRICATOR,0,39652,-84282216.39,-84282216.39,0,39652,True,Others,39
30-01-2018,30-Jan-18,To Commission Charged onLC/No.194To Service Charges Charged on,0,76127,-84358343.39,-84358343.39,0,76127,True,CHARGES,39
30-01-2018,30-Jan-18,To Service Charges Charged onLC/No.194To NEFT/BKDN-RAJU,0,1180,-84359523.39,-84359523.39,0,1180,True,CHARGES,39
30-01-2018,30-Jan-18,To NEFT/BKDN-RAJUD-004418030059250[ID:59250]30-Jan-2018 To Comm.on NEFT:/BKDN-RAJU,0,45000,-84404523.39,-84404523.39,0,45000,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To Comm.on NEFT:/BKDN-RAJUD-004418030059250[ID:59250]30-Jan-2018 To NEFT/HDFC-ADITYA,0,6,-84404529.39,-84404529.39,0,6,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To NEFT/HDFC-ADITYAENGINEER-004418030059257[ID:59257],0,75000,-84479529.39,-84479529.39,0,75000,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To Comm.onNEFT:/HDFC-ADITYAENGINEER-004418030059257[ID:,0,6,-84479535.39,-84479535.39,0,6,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To NEFT/BARB-SHREE DURGACRA-004418030059256[ID:59256]30-Jan-2018 To Comm.on,0,100000,-84579535.39,-84579535.39,0,100000,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To Comm.onNEFT:/BARB-SHREE DURGACRA-004418030059256[ID:59256],0,6,-84579541.39,-84579541.39,0,6,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To NEFT/UTIB-AKSHAYMEHRA-004418030059263[ID:59263],0,5000,-84584541.39,-84584541.39,0,5000,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To Comm.onNEFT:/UTIB-AKSHAYMEHRA-004418030059263[ID:59,0,3,-84584544.39,-84584544.39,0,3,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To NEFT/KKBK-SEVAGIRICONTRA-004418030059262[ID:59262],0,300000,-84884544.39,-84884544.39,0,300000,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To Comm.onNEFT:/KKBK-SEVAGIRICONTRA-004418030059262[ID:59,0,29,-84884573.39,-84884573.39,0,29,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To NEFT/IBKL-THE SVC COOPER-004418030059259[ID:59259],0,11000,-84895573.39,-84895573.39,0,11000,True,NEFT,39
30-01-2018,30-Jan-18,30-Jan-2018 To Comm.on NEFT:/IBKL-THESVC COOPER-004418030059259[ID:5925,0,6,-84895579.39,-84895579.39,0,6,True,NEFT,39
31-01-2018,31-Jan-18,31-Jan-2018 by o/w-23/12-U K PAINTS (INDIA)PVT. LIMITED31-Jan-2018 SOHM ANALYTICAL SERVICES,1544544,0,-83351035.39,-83351035.39,1544544,0,True,OUTWARD,39
31-01-2018,31-Jan-18,31-Jan-2018 SOHM ANALYTICAL SERVICES,0,131108,-83482143.39,-83482143.39,0,131108,True,Others,39
31-01-2018,31-Jan-18,31-Jan-2018 By RTGS ID:8316 [From120313023790 NOVATECHPROJECTS (INDIA) PVT LTD 601,500000,0,-82982143.39,-82982143.39,500000,0,True,RTGS,39
31-01-2018,31-Jan-18,31-Jan-2018 To Commission Charged onLC/No.19531-Jan-2018 To TD/FDL/11516,0,13703,-82995846.39,-82995846.39,0,13703,True,CHARGES,39
31-01-2018,31-Jan-18,31-Jan-2018 To TD/FDL/11516,0,1000000,-83995846.39,-83995846.39,0,1000000,True,Others,39
31-01-2018,31-Jan-18,31-Jan-2018 To Int. Dr. 01/01/2018-0.015361744301288401-Feb-2018 To ACH DR KMBLDRAOPE,0,903984,-84899830.39,-84899830.39,0,903984,True,NACH,39
01-02-2018,1-Feb-18,01-Feb-2018 To ACH DR KMBLDRAOPE,0,146889,-85046719.39,-85046719.39,0,146889,True,NACH,39
01-02-2018,1-Feb-18,01-Feb-2018 DIVY ROLLFORM LIMITED,0,294528,-85341247.39,-85341247.39,0,294528,True,Others,39
01-02-2018,1-Feb-18,01-Feb-2018 MESSIAH AIR COOL SERVICECENTREDate Particulars,0,5310,-85346557.39,-85346557.39,0,5310,True,Others,39
01-02-2018,1-Feb-18,01-Feb-2018 By NEFT ID:59468 [FromNOVATECH PROJECTS (INDIA)PVT LTD],250000,0,-85096557.39,-85096557.39,250000,0,True,NEFT,39
02-02-2018,2-Feb-18,02-Feb-2018 UNITED SECURITY FORCE,0,116245,-85212802.39,-85212802.39,0,116245,True,Others,39
02-02-2018,2-Feb-18,02-Feb-2018 SAI SAGAR ENTERPRISES,0,201960,-85414762.39,-85414762.39,0,201960,True,Others,39
03-02-2018,3-Feb-18,03-Feb-2018 To ACH DR TP ACH TAT,0,244816,-85659578.39,-85659578.39,0,244816,True,NACH,39
03-02-2018,3-Feb-18,03-Feb-2018 By RTGS ID:8357 [From120313023790 NOVATECHPROJECTS (INDIA) PVT LTD 601,500000,0,-85159578.39,-85159578.39,500000,0,True,RTGS,39
03-02-2018,3-Feb-18,03-Feb-2018 To NEFT/PUNB-ASHIRWADENTERP-004418034059630[ID:59630],0,69209,-85228787.39,-85228787.39,0,69209,True,NEFT,39
03-02-2018,3-Feb-18,03-Feb-2018 To Comm.onNEFT:/PUNB-ASHIRWADENTERP-004418034059630[ID:59,0,6,-85228793.39,-85228793.39,0,6,True,NEFT,39
05-02-2018,5-Feb-18,05-Feb-2018 By RTGS ID:8367 From004102000029333SIMPLEXCASTINGS LTD32 SHIVNATH,9689072,0,-75539721.39,-75539721.39,9689072,0,True,RTGS,39
05-02-2018,5-Feb-18,05-Feb-2018 To LC-No 163 Retired,0,2419236,-77958957.39,-77958957.39,0,2419236,True,Others,39
05-02-2018,5-Feb-18,05-Feb-2018 To INT @ 9.5% FOR 90 DAYSON LC NO 16305-Feb-2018 To ACH DR ADITY BIRL,0,56670,-78015627.39,-78015627.39,0,56670,True,NACH,39
05-02-2018,5-Feb-18,05-Feb-2018 To ACH DR ADITY BIRL,0,203544,-78219171.39,-78219171.39,0,203544,True,NACH,39
05-02-2018,5-Feb-18,05-Feb-2018 OMKAR CANTEEN,0,200000,-78419171.39,-78419171.39,0,200000,True,Others,39
05-02-2018,5-Feb-18,05-Feb-2018 SIDDHANATH TRAVELS,0,18500,-78437671.39,-78437671.39,0,18500,True,Others,39
05-02-2018,5-Feb-18,05-Feb-2018 RUSHABH FASTNERS,0,32052,-78469723.39,-78469723.39,0,32052,True,Others,39
05-02-2018,5-Feb-18,05-Feb-2018 To ACH DR IVL FINANC,0,179511,-78649234.39,-78649234.39,0,179511,True,NACH,39
05-02-2018,5-Feb-18,05-Feb-2018 To Commission Charged onLC/No.19605-Feb-2018 To Service Charges Charged on,0,90273,-78739507.39,-78739507.39,0,90273,True,CHARGES,39
05-02-2018,5-Feb-18,05-Feb-2018 To Service Charges Charged onLC/No.19605-Feb-2018 To TD/FDL/11525,0,1180,-78740687.39,-78740687.39,0,1180,True,CHARGES,39
05-02-2018,5-Feb-18,05-Feb-2018 To TD/FDL/11525,0,1000000,-79740687.39,-79740687.39,0,1000000,True,Others,39
05-02-2018,5-Feb-18,05-Feb-2018 To NEFT/IBKL-MAA TARADEVIBU-004418036059723[ID:59723]05-Feb-2018 To Comm.on NEFT:/IBKL-MAA,0,65371,-79806058.39,-79806058.39,0,65371,True,NEFT,39
05-02-2018,5-Feb-18,05-Feb-2018 To Comm.on NEFT:/IBKL-MAATARADEVIBU-004418036059723[ID:59723],0,6,-79806064.39,-79806064.39,0,6,True,NEFT,39
05-02-2018,5-Feb-18,05-Feb-2018 To SHORT COMM ON LCRECOVERED06-Feb-2018 by o/w-17/16-YADAV STEEL,0,7352,-79813416.39,-79813416.39,0,7352,True,OUTWARD,39
06-02-2018,6-Feb-18,06-Feb-2018 by o/w-17/16-YADAV STEEL,226265,0,-79587151.39,-79587151.39,226265,0,True,OUTWARD,39
06-02-2018,6-Feb-18,06-Feb-2018 By RTGS ID:8375 [From140310000725BERGERAUTOANDINDUSTRIAL,1121571,0,-78465580.39,-78465580.39,1121571,0,True,RTGS,39
06-02-2018,6-Feb-18,06-Feb-2018 To INT ON LC NO 163,0,7632,-78473212.39,-78473212.39,0,7632,True,Others,39
06-02-2018,6-Feb-18,06-Feb-2018 To INT ON LC NO 163 PD TO JDSTEEL07-Feb-2018 By REVERSAL OF WRONG,0,762,-78473974.39,-78473974.39,0,762,True,Others,39
07-02-2018,7-Feb-18,07-Feb-2018 By REVERSAL OF WRONGENTRY DTD 06.02.201807-Feb-2018 To ACH DR HDFC BANK,7632,0,-78466342.39,-78466342.39,7632,0,True,NACH,39
07-02-2018,7-Feb-18,07-Feb-2018 To ACH DR HDFC BANK,0,19408,-78485750.39,-78485750.39,0,19408,True,NACH,39
07-02-2018,7-Feb-18,07-Feb-2018 To ACH DR MAGMAFINCO,0,161578,-78647328.39,-78647328.39,0,161578,True,NACH,39
07-02-2018,7-Feb-18,07-Feb-2018 To ACH DR MAGMAFINCO,0,121329,-78768657.39,-78768657.39,0,121329,True,NACH,39
07-02-2018,7-Feb-18,07-Feb-2018 To Commission Charged onLC/No.19707-Feb-2018 To Service Charges Charged on,0,89830,-78858487.39,-78858487.39,0,89830,True,CHARGES,39
07-02-2018,7-Feb-18,07-Feb-2018 To Service Charges Charged onLC/No.19707-Feb-2018 To TD/FDL/11528,0,1180,-78859667.39,-78859667.39,0,1180,True,CHARGES,39
07-02-2018,7-Feb-18,07-Feb-2018 To TD/FDL/11528,0,1000000,-79859667.39,-79859667.39,0,1000000,True,Others,39
07-02-2018,7-Feb-18,07-Feb-2018 To SHORT GST AMT ON LC-GEELTD DTD. 24.01.201708-Feb-2018 To LC-No 166 Retired,0,2864,-79862531.39,-79862531.39,0,2864,True,Others,39
08-02-2018,8-Feb-18,08-Feb-2018 To LC-No 166 Retired,0,8000506,-87863037.39,-87863037.39,0,8000506,True,Others,39
08-02-2018,8-Feb-18,08-Feb-2018 Recovery of NPCI DECS BounceChgs : HDFC BANK0000046239223 Dt: 08 Feb 2018,0,125,-87863162.39,-87863162.39,0,125,True,CHARGES,39
08-02-2018,8-Feb-18,08-Feb-2018 To I/W Bouncing Charges : 26799,0,450,-87863612.39,-87863612.39,0,450,True,CHARGES,39
08-02-2018,8-Feb-18,08-Feb-2018 To I/W Bouncing Charges : 26737,0,300,-87863912.39,-87863912.39,0,300,True,CHARGES,39
09-02-2018,9-Feb-18,09-Feb-2018 By RTGS ID:8401 From00441300002264U K PAINTSINDIA PVT. LIMITED19 DDA,4635120,0,-83228792.39,-83228792.39,4635120,0,True,RTGS,39
15-02-2018,15-Feb-18,15-Feb-2018 By NEFT/HDFC-GARDENREACH SH-N046180476075767[ID:60481],4491935.85,0,-78736856.54,-78736856.54,4491935.84999999,0,True,NEFT,39
16-02-2018,16-Feb-18,16-Feb-2018 By RTGS ID:8445 [From0129655100002318 BGRENERGY SYSTEMS LTD 443,540312,0,-78196544.54,-78196544.54,540312,0,True,RTGS,39
19-02-2018,19-Feb-18,19-Feb-2018 By RTGS ID:8457 From35912958425BGR ENERGYSYSTEMS LIMITED443 ANNA,3625132,0,-74571412.54,-74571412.54,3625132,0,True,RTGS,39
20-02-2018,20-Feb-18,20-Feb-2018 To LC-No 168 Retired,0,2003380,-76574792.54,-76574792.54,0,2003380,True,Others,39
20-02-2018,20-Feb-18,20-Feb-2018 By NEFT ID:60757 [From BGRENERGY SYSTEMS LIMITED]23-Feb-2018 By Transfer TD/FDS/2920,558185,0,-76016607.54,-76016607.54,558185,0,True,NEFT,39
23-02-2018,23-Feb-18,23-Feb-2018 By Transfer TD/FDS/2920,6634775,0,-69381832.54,-69381832.54,6634775,0,True,Others,39
23-02-2018,23-Feb-18,23-Feb-2018 By Transfer TD/FDS/2919,2403145,0,-66978687.54,-66978687.54,2403145.00000001,0,True,Others,39
28-02-2018,28-Feb-18,28-Feb-2018 To Int. Dr. 01/02/2018,0,763072,-67741759.54,-67741759.54,0,763072.000000008,True,Others,39
03-03-2018,03-Mar-18,03-Mar-2018 By Opening Balance,0,0,-67741759.54,-67741759.54,0,0,True,Others,39
03-03-2018,03-Mar-18,03-Mar-2018 To LC-No 175 Retired,0,1787582,-69529341.54,-69529341.54,0,1787582,True,Others,39
03-03-2018,03-Mar-18,03-Mar-2018 To INTEREST @ 9% FOR 90DAYS FOR LC PAYMENT07-Mar-2018 To LC-No 171 Retired,0,39670,-69569011.54,-69569011.54,0,39670,True,Others,39
07-03-2018,07-Mar-18,07-Mar-2018 To LC-No 171 Retired,0,2000000,-71569011.54,-71569011.54,0,2000000,True,Others,39
07-03-2018,07-Mar-18,07-Mar-2018 By MrgRev.GEN(BD)7/1142/HundiNo.BHEL/045,223936,0,-71345075.54,-71345075.54,223936,0,True,Others,39
07-03-2018,07-Mar-18,07-Mar-2018 To Hundi No (BHEL/045),0,84731,-71429806.54,-71429806.54,0,84731,True,Others,39
07-03-2018,07-Mar-18,07-Mar-2018 By MrgRev.GEN(BD)7/1143/HundiNo.BHEL/046,232707.6,0,-71197098.94,-71197098.94,232707.600000009,0,True,Others,39
07-03-2018,07-Mar-18,07-Mar-2018 To Hundi No (BHEL/046),0,88050,-71285148.94,-71285148.94,0,88050,True,Others,39
07-03-2018,07-Mar-18,07-Mar-2018 To Service Charges Charged onLC/No.19909-Mar-2018 by o/w-211/2-DEEPAK,0,1150,-71286298.94,-71286298.94,0,1150,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 by o/w-211/2-DEEPAKPHENOLICS LIMITED09-Mar-2018 By Mrg,439350,0,-70846948.94,-70846948.94,439350,0,True,OUTWARD,39
09-03-2018,09-Mar-18,09-Mar-2018 By MrgRev.GEN(BD)7/1144/HundiNo.BHEL/047,234825.1,0,-70612123.84,-70612123.84,234825.099999994,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Hundi No (BHEL/047),0,90646,-70702769.84,-70702769.84,0,90646,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By MrgRev.GEN(BD)7/1150/HundiNo.BER/010,172595.2,0,-70530174.64,-70530174.64,172595.200000003,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Hundi No (BER/010),0,65964,-70596138.64,-70596138.64,0,65964,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By MrgRev.GEN(BD)7/1148/HundiNo.BER/011,112622.5,0,-70483516.14,-70483516.14,112622.5,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Hundi No (BER/011),0,41322,-70524838.14,-70524838.14,0,41322,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By MrgRev.GEN(BD)7/1159/HundiNo.BER/TAL/12,407756.8,0,-70117081.34,-70117081.34,407756.799999997,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Hundi No (BER/TAL/12)Date Particulars09-Mar-2018 To LC-No 165 Retired,0,146491,-70263572.34,-70263572.34,0,146491,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To LC-No 165 Retired,0,2908700,-73172272.34,-73172272.34,0,2908700,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To INT @ 9.5% FOR 90 DAYSON LC 165 JD STEEL09-Mar-2018 By Disc. GEN(BD)7/Hundi,0,68135,-73240407.34,-73240407.34,0,68135,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By Disc. GEN(BD)7/HundiNo.BHEL/11209-Mar-2018 To Disc. GEN(BD)7/Hundi,677580.3,0,-72562827.04,-72562827.04,677580.299999997,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Disc. GEN(BD)7/HundiNo.BHEL/11209-Mar-2018 By Disc. GEN(BD)7/Hundi,0,7147,-72569974.04,-72569974.04,0,7147,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By Disc. GEN(BD)7/HundiNo.BHEL/11309-Mar-2018 To Disc. GEN(BD)7/Hundi,793683.9,0,-71776290.14,-71776290.14,793683.900000006,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Disc. GEN(BD)7/HundiNo.BHEL/11309-Mar-2018 By Disc. GEN(BD)7/Hundi,0,8372,-71784662.14,-71784662.14,0,8372,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By Disc. GEN(BD)7/HundiNo.BHEL/11609-Mar-2018 To Disc. GEN(BD)7/Hundi,461324.7,0,-71323337.44,-71323337.44,461324.700000003,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Disc. GEN(BD)7/HundiNo.BHEL/11609-Mar-2018 By Disc. GEN(BD)7/Hundi,0,5978,-71329315.44,-71329315.44,0,5978,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By Disc. GEN(BD)7/HundiNo.BHEL/11709-Mar-2018 To Disc. GEN(BD)7/Hundi,887233.5,0,-70442081.94,-70442081.94,887233.5,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Disc. GEN(BD)7/HundiNo.BHEL/11709-Mar-2018 By Disc. GEN(BD)7/Hundi,0,11498,-70453579.94,-70453579.94,0,11498,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By Disc. GEN(BD)7/HundiNo.BERGER/TAL/2909-Mar-2018 To Disc. GEN(BD)7/Hundi,7229353.5,0,-63224226.44,-63224226.44,7229353.5,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Disc. GEN(BD)7/HundiNo.BERGER/TAL/2909-Mar-2018 By Disc. GEN(BD)7/Hundi,0,161224,-63385450.44,-63385450.44,0,161224,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 By Disc. GEN(BD)7/HundiNo.BERGER/TAL/02509-Mar-2018 To Disc. GEN(BD)7/Hundi,1518915.6,0,-61866534.84,-61866534.84,1518915.59999999,0,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To Disc. GEN(BD)7/HundiNo.BERGER/TAL/02509-Mar-2018 To Commission Charged on,0,25634,-61892168.84,-61892168.84,0,25634,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To Commission Charged onLC/No.20609-Mar-2018 To Service Charges Charged on,0,16131,-61908299.84,-61908299.84,0,16131,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To Service Charges Charged onLC/No.20609-Mar-2018 To ROC CHGS FR,0,1180,-61909479.84,-61909479.84,0,1180,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To ROC CHGS FRENHANCEMENT OF LC LIMIT09-Mar-2018 To Commission Charged on,0,2960,-61912439.84,-61912439.84,0,2960,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To Commission Charged onLC/No.20709-Mar-2018 To Service Charges Charged on,0,90270,-62002709.84,-62002709.84,0,90270,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To Service Charges Charged onLC/No.20709-Mar-2018 To Commission Charged on,0,1180,-62003889.84,-62003889.84,0,1180,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To Commission Charged onLC/No.20809-Mar-2018 To Service Charges Charged on,0,91155,-62095044.84,-62095044.84,0,91155,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To Service Charges Charged onLC/No.20809-Mar-2018 To TD/FDL/11553 LC MARGIN,0,1180,-62096224.84,-62096224.84,0,1180,True,CHARGES,39
09-03-2018,09-Mar-18,09-Mar-2018 To TD/FDL/11553 LC MARGIN,0,1000000,-63096224.84,-63096224.84,0,1000000,True,Others,39
09-03-2018,09-Mar-18,09-Mar-2018 To SI TL/B-LOAN/149,0,101876,-63198100.84,-63198100.84,0,101876,True,ECS,39
09-03-2018,09-Mar-18,09-Mar-2018 To SI TL/B-LOAN/180,0,14500,-63212600.84,-63212600.84,0,14500,True,ECS,39
12-03-2018,12-Mar-18,12-Mar-2018 To SI TL/B-LOAN/149,0,101876,-63314476.84,-63314476.84,0,101876,True,ECS,39
12-03-2018,12-Mar-18,12-Mar-2018 By RTGS ID:8593 [From9011125900 BHARAT HEAVYELECTRICALS LIMITED TR,512582,0,-62801894.84,-62801894.84,512582,0,True,RTGS,39
12-03-2018,12-Mar-18,12-Mar-2018 To NEFT/HDFC-TATA CAPITALFI-004418071062045[ID:62045]12-Mar-2018 To Comm.on NEFT:/HDFC-TATA,0,185000,-62986894.84,-62986894.84,0,185000,True,NEFT RETURN,39
12-03-2018,12-Mar-18,12-Mar-2018 To Comm.on NEFT:/HDFC-TATACAPITALFI-004418071062045[ID:62045],0,16,-62986910.84,-62986910.84,0,16,True,NEFT,39
12-03-2018,12-Mar-18,12-Mar-2018 To REALISATION OF BILLS,0,512582,-63499492.84,-63499492.84,0,512582,True,Others,39
12-03-2018,12-Mar-18,12-Mar-2018 By MrgRev.GEN(BD)7/1158/HundiNo.BER/TAL/003,154878.7,0,-63344614.14,-63344614.14,154878.700000003,0,True,Others,39
12-03-2018,12-Mar-18,12-Mar-2018 To Hundi No (BER/TAL/003),0,56234,-63400848.14,-63400848.14,0,56234,True,Others,39
12-03-2018,12-Mar-18,12-Mar-2018 By MrgRev.GEN(BD)7/1162/HundiNo.ber/tal/0014,407756.8,0,-62993091.34,-62993091.34,407756.799999997,0,True,Others,39
12-03-2018,12-Mar-18,12-Mar-2018 To Hundi No (ber/tal/0014),0,148049,-63141140.34,-63141140.34,0,148049,True,Others,39
12-03-2018,12-Mar-18,12-Mar-2018 By NEFT RETURN,185000,0,-62956140.34,-62956140.34,185000,0,True,NEFT RETURN,39
12-03-2018,12-Mar-18,12-Mar-2018 To NEFT/HDFC-ACCLTD-004418071062126[ID:62126]12-Mar-2018 To Comm.on NEFT:/HDFC-ACC,0,337500,-63293640.34,-63293640.34,0,337500,True,NEFT,39
12-03-2018,12-Mar-18,12-Mar-2018 To Comm.on NEFT:/HDFC-ACCLTD-004418071062126[ID:62126]12-Mar-2018 To NEFT/SBIN-NOVATECH,0,29,-63293669.34,-63293669.34,0,29,True,NEFT,39
12-03-2018,12-Mar-18,12-Mar-2018 To NEFT/SBIN-NOVATECHPROJEC-004418071062125[ID:62125],0,500000,-63793669.34,-63793669.34,0,500000,True,NEFT,39
12-03-2018,12-Mar-18,12-Mar-2018 To Comm.onNEFT:/SBIN-NOVATECHPROJEC-004418071062125[ID:62,0,29,-63793698.34,-63793698.34,0,29,True,NEFT,39
12-03-2018,12-Mar-18,12-Mar-2018 To NEFT/HDFC-TATA CAPITALFI-004418071062124[ID:62124]12-Mar-2018 To Comm.on NEFT:/HDFC-TATA,0,185000,-63978698.34,-63978698.34,0,185000,True,NEFT,39
12-03-2018,12-Mar-18,12-Mar-2018 To Comm.on NEFT:/HDFC-TATACAPITALFI-004418071062124[ID:62124],0,16,-63978714.34,-63978714.34,0,16,True,NEFT,39
13-03-2018,13-Mar-18,13-Mar-2018 By Disc. GEN(BD)7/HundiNo.BERGER/TAL/3013-Mar-2018 To Disc. GEN(BD)7/Hundi,3743301.6,0,-60235412.74,-60235412.74,3743301.6,0,True,Others,39
13-03-2018,13-Mar-18,13-Mar-2018 To Disc. GEN(BD)7/HundiNo.BERGER/TAL/3013-Mar-2018 By Disc. GEN(BD)7/Hundi,0,78968,-60314380.74,-60314380.74,0,78968,True,Others,39
